,MTBV,MV,P,PE,PTBV,VA,VO
2010-02-01,-2.07,1045.91,5.82,,-2.07,,
2010-02-08,-2.07,1045.91,5.82,,-2.07,,
2010-02-15,-2.07,1045.91,5.82,,-2.07,,
2010-02-22,-2.07,1045.91,5.82,,-2.07,,
2010-03-01,-2.07,1045.91,5.82,,-2.07,,
2010-03-08,-2.07,1045.91,5.82,,-2.07,,
2010-03-15,-2.07,1045.91,5.82,,-2.07,,
2010-03-22,-2.07,1045.91,5.82,,-2.07,,
2010-03-29,-2.07,1045.91,5.82,,-2.07,,
2010-04-05,-2.07,1045.91,5.82,,-2.07,,
2010-04-12,-2.07,1045.91,5.82,,-2.07,,
2010-04-19,-2.07,1045.91,5.82,,-2.07,,
2010-04-26,-2.07,1045.91,5.82,,-2.07,,
2010-05-03,-2.07,1045.91,5.82,,-2.07,,
2010-05-10,-2.07,1045.91,5.82,,-2.07,,
2010-05-17,-2.07,1045.91,5.82,,-2.07,,
2010-05-24,-2.07,1045.91,5.82,,-2.07,,
2010-05-31,-2.07,1045.91,5.82,,-2.07,,
2010-06-07,-2.07,1045.91,5.82,,-2.07,,
2010-06-14,-2.07,1045.91,5.82,,-2.07,,
2010-06-21,-2.07,1045.91,5.82,,-2.07,,
2010-06-28,-2.07,1045.91,5.82,,-2.07,,
2010-07-05,-2.07,1045.91,5.82,,-2.07,,
2010-07-12,-2.07,1045.91,5.82,,-2.07,,
2010-07-19,-2.07,1045.91,5.82,,-2.07,,
2010-07-26,-2.07,1045.91,5.82,,-2.07,,
2010-08-02,-2.07,1045.91,5.82,,-2.07,,
2010-08-09,-2.07,1045.91,5.82,,-2.07,,
2010-08-16,-2.07,1045.91,5.82,,-2.07,,
2010-08-23,-2.07,1045.91,5.82,,-2.07,,
2010-08-30,-2.07,1045.91,5.82,,-2.07,,
2010-09-06,-2.07,1045.91,5.82,,-2.07,,
2010-09-13,-2.07,1045.91,5.82,,-2.07,,
2010-09-20,-2.07,1045.91,5.82,,-2.07,,
2010-09-27,-2.07,1045.91,5.82,,-2.07,,
2010-10-04,-2.07,1045.91,5.82,,-2.07,,
2010-10-11,-2.07,1045.91,5.82,,-2.07,,
2010-10-18,-2.07,1045.91,5.82,,-2.07,,
2010-10-25,-2.07,1045.91,5.82,,-2.07,,
2010-11-01,-2.07,1045.91,5.82,,-2.07,,
2010-11-08,-2.07,1045.91,5.82,,-2.07,,
2010-11-15,-2.07,1045.91,5.82,,-2.07,,
2010-11-22,-2.07,1045.91,5.82,,-2.07,,
2010-11-29,-2.07,1045.91,5.82,,-2.07,,
2010-12-06,-2.07,1045.91,5.82,,-2.07,,
2010-12-13,-2.07,1045.91,5.82,,-2.07,,
2010-12-20,-2.07,1045.91,5.82,,-2.07,,
2010-12-27,-2.07,1045.91,5.82,,-2.07,,
2011-01-03,-2.07,1045.91,5.82,,-2.07,,
2011-01-10,-2.07,1045.91,5.82,,-2.07,,
2011-01-17,-2.07,1045.91,5.82,,-2.07,,
2011-01-24,-2.07,1045.91,5.82,,-2.07,,
2011-01-31,-2.07,1045.91,5.82,,-2.07,,
2011-02-07,-2.07,1045.91,5.82,,-2.07,,
2011-02-14,-2.07,1045.91,5.82,,-2.07,,
2011-02-21,-2.07,1045.91,5.82,,-2.07,,
2011-02-28,-2.07,1045.91,5.82,,-2.07,,
2011-03-07,-2.07,1045.91,5.82,,-2.07,,
2011-03-14,-2.07,1045.91,5.82,,-2.07,,
2011-03-21,-2.07,1045.91,5.82,,-2.07,,
2011-03-28,-2.07,1045.91,5.82,,-2.07,,
2011-04-04,-2.07,1045.91,5.82,,-2.07,,
2011-04-11,-2.07,1045.91,5.82,,-2.07,,
2011-04-18,-2.07,1045.91,5.82,,-2.07,,
2011-04-25,-2.07,1045.91,5.82,,-2.07,,
2011-05-02,-2.07,1045.91,5.82,,-2.07,,
2011-05-09,-2.07,1045.91,5.82,,-2.07,,
2011-05-16,-2.07,1045.91,5.82,,-2.07,,
2011-05-23,-2.07,1045.91,5.82,,-2.07,,
2011-05-30,-2.07,1045.91,5.82,,-2.07,,
2011-06-06,-2.07,1045.91,5.82,,-2.07,,
2011-06-13,-2.07,1045.91,5.82,,-2.07,,
2011-06-20,-2.07,1045.91,5.82,,-2.07,,
2011-06-27,-2.07,1045.91,5.82,,-2.07,,
2011-07-04,-2.07,1045.91,5.82,,-2.07,,
2011-07-11,-2.07,1045.91,5.82,,-2.07,,
2011-07-18,-2.07,1045.91,5.82,,-2.07,,
2011-07-25,-2.07,1045.91,5.82,,-2.07,,
2011-08-01,-2.07,1045.91,5.82,,-2.07,,
2011-08-08,-2.07,1045.91,5.82,,-2.07,,
2011-08-15,-2.07,1045.91,5.82,,-2.07,,
2011-08-22,-2.07,1045.91,5.82,,-2.07,,
2011-08-29,-2.07,1045.91,5.82,,-2.07,,
2011-09-05,-2.07,1045.91,5.82,,-2.07,,
2011-09-12,-2.07,1045.91,5.82,,-2.07,,
2011-09-19,-2.07,1045.91,5.82,,-2.07,,
2011-09-26,-2.07,1045.91,5.82,,-2.07,,
2011-10-03,-2.07,1045.91,5.82,,-2.07,,
2011-10-10,-2.07,1045.91,5.82,,-2.07,,
2011-10-17,-2.07,1045.91,5.82,,-2.07,,
2011-10-24,-2.07,1045.91,5.82,,-2.07,,
2011-10-31,-2.07,1045.91,5.82,,-2.07,,
2011-11-07,-2.07,1045.91,5.82,,-2.07,,
2011-11-14,-2.07,1045.91,5.82,,-2.07,,
2011-11-21,-2.07,1045.91,5.82,,-2.07,,
2011-11-28,-2.07,1045.91,5.82,,-2.07,,
2011-12-05,-2.07,1045.91,5.82,,-2.07,,
2011-12-12,-2.07,1045.91,5.82,,-2.07,,
2011-12-19,-2.07,1045.91,5.82,,-2.07,,
2011-12-26,-2.07,1045.91,5.82,,-2.07,,
2012-01-02,-2.07,1045.91,5.82,,-2.07,,
2012-01-09,-2.07,1045.91,5.82,,-2.07,,
2012-01-16,-2.07,1045.91,5.82,,-2.07,,
2012-01-23,-2.07,1045.91,5.82,,-2.07,,
2012-01-30,-2.07,1045.91,5.82,,-2.07,,
2012-02-06,-2.07,1045.91,5.82,,-2.07,,
2012-02-13,-2.07,1045.91,5.82,,-2.07,,
2012-02-20,-2.07,1045.91,5.82,,-2.07,,
2012-02-27,-2.07,1045.91,5.82,,-2.07,,
2012-03-05,-2.07,1045.91,5.82,,-2.07,,
2012-03-12,-2.07,1045.91,5.82,,-2.07,,
2012-03-19,-2.07,1045.91,5.82,,-2.07,,
2012-03-26,-2.07,1045.91,5.82,,-2.07,,
2012-04-02,-2.07,1045.91,5.82,,-2.07,,
2012-04-09,-2.07,1045.91,5.82,,-2.07,,
2012-04-16,-2.07,1045.91,5.82,,-2.07,,
2012-04-23,-2.07,1045.91,5.82,,-2.07,,
2012-04-30,-2.07,1045.91,5.82,,-2.07,,
2012-05-07,-2.07,1045.91,5.82,,-2.07,,
2012-05-14,-2.07,1045.91,5.82,,-2.07,,
2012-05-21,-2.07,1045.91,5.82,,-2.07,,
2012-05-28,-2.07,1045.91,5.82,,-2.07,,
2012-06-04,-2.07,1045.91,5.82,,-2.07,,
2012-06-11,-2.07,1045.91,5.82,,-2.07,,
2012-06-18,-2.07,1045.91,5.82,,-2.07,,
2012-06-25,-2.07,1045.91,5.82,,-2.07,,
2012-07-02,-2.07,1045.91,5.82,,-2.07,,
2012-07-09,-2.07,1045.91,5.82,,-2.07,,
2012-07-16,-2.07,1045.91,5.82,,-2.07,,
2012-07-23,-2.07,1045.91,5.82,,-2.07,,
2012-07-30,-2.07,1045.91,5.82,,-2.07,,
2012-08-06,-2.07,1045.91,5.82,,-2.07,,
2012-08-13,-2.07,1045.91,5.82,,-2.07,,
2012-08-20,-2.07,1045.91,5.82,,-2.07,,
2012-08-27,-2.07,1045.91,5.82,,-2.07,,
2012-09-03,-2.07,1045.91,5.82,,-2.07,,
2012-09-10,-2.07,1045.91,5.82,,-2.07,,
2012-09-17,-2.07,1045.91,5.82,,-2.07,,
2012-09-24,-2.07,1045.91,5.82,,-2.07,,
2012-10-01,-2.07,1045.91,5.82,,-2.07,,
2012-10-08,-2.07,1045.91,5.82,,-2.07,,
2012-10-15,-2.07,1045.91,5.82,,-2.07,,
2012-10-22,-2.07,1045.91,5.82,,-2.07,,
2012-10-29,-2.07,1045.91,5.82,,-2.07,,
2012-11-05,-2.07,1045.91,5.82,,-2.07,,
2012-11-12,-2.07,1045.91,5.82,,-2.07,,
2012-11-19,-2.07,1045.91,5.82,,-2.07,,
2012-11-26,-2.07,1045.91,5.82,,-2.07,,
2012-12-03,-2.07,1045.91,5.82,,-2.07,,
2012-12-10,-2.07,1045.91,5.82,,-2.07,,
2012-12-17,-2.07,1045.91,5.82,,-2.07,,
2012-12-24,-2.07,1045.91,5.82,,-2.07,,
2012-12-31,-2.07,1045.91,5.82,,-2.07,,
2013-01-07,-2.07,1045.91,5.82,,-2.07,,
2013-01-14,-2.07,1045.91,5.82,,-2.07,,
2013-01-21,-2.07,1045.91,5.82,,-2.07,,
2013-01-28,-2.07,1045.91,5.82,,-2.07,,
2013-02-04,-2.07,1045.91,5.82,,-2.07,,
2013-02-11,-2.07,1045.91,5.82,,-2.07,,
2013-02-18,-2.07,1045.91,5.82,,-2.07,,
2013-02-25,-2.07,1045.91,5.82,,-2.07,,
2013-03-04,-2.07,1045.91,5.82,,-2.07,,
2013-03-11,-2.07,1045.91,5.82,,-2.07,,
2013-03-18,-2.07,1045.91,5.82,,-2.07,,
2013-03-25,-2.07,1045.91,5.82,,-2.07,,
2013-04-01,-2.07,1045.91,5.82,,-2.07,,
2013-04-08,-2.07,1045.91,5.82,,-2.07,,
2013-04-15,-2.07,1045.91,5.82,,-2.07,,
2013-04-22,-2.07,1045.91,5.82,,-2.07,,
2013-04-29,-2.07,1045.91,5.82,,-2.07,,
2013-05-06,-2.07,1045.91,5.82,,-2.07,,
2013-05-13,-2.07,1045.91,5.82,,-2.07,,
2013-05-20,-2.07,1045.91,5.82,,-2.07,,
2013-05-27,-2.07,1045.91,5.82,,-2.07,,
2013-06-03,-2.07,1045.91,5.82,,-2.07,,
2013-06-10,-2.07,1045.91,5.82,,-2.07,,
2013-06-17,-2.07,1045.91,5.82,,-2.07,,
2013-06-24,-2.07,1045.91,5.82,,-2.07,,
2013-07-01,-2.07,1045.91,5.82,,-2.07,,
2013-07-08,-2.07,1045.91,5.82,,-2.07,,
2013-07-15,-2.07,1045.91,5.82,,-2.07,,
2013-07-22,-2.07,1045.91,5.82,,-2.07,,
2013-07-29,-2.07,1045.91,5.82,,-2.07,,
2013-08-05,-2.07,1045.91,5.82,,-2.07,,
2013-08-12,-2.07,1045.91,5.82,,-2.07,,
2013-08-19,-2.07,1045.91,5.82,,-2.07,,
2013-08-26,-2.07,1045.91,5.82,,-2.07,,
2013-09-02,-2.07,1045.91,5.82,,-2.07,,
2013-09-09,-2.07,1045.91,5.82,,-2.07,,
2013-09-16,-2.07,1045.91,5.82,,-2.07,,
2013-09-23,-2.07,1045.91,5.82,,-2.07,,
2013-09-30,-2.07,1045.91,5.82,,-2.07,,
2013-10-07,-2.07,1045.91,5.82,,-2.07,,
2013-10-14,-2.07,1045.91,5.82,,-2.07,,
2013-10-21,-2.07,1045.91,5.82,,-2.07,,
2013-10-28,-2.07,1045.91,5.82,,-2.07,,
2013-11-04,-2.07,1045.91,5.82,,-2.07,,
2013-11-11,-2.07,1045.91,5.82,,-2.07,,
2013-11-18,-2.07,1045.91,5.82,,-2.07,,
2013-11-25,-2.07,1045.91,5.82,,-2.07,,
2013-12-02,-2.07,1045.91,5.82,,-2.07,,
2013-12-09,-2.07,1045.91,5.82,,-2.07,,
2013-12-16,-2.07,1045.91,5.82,,-2.07,,
2013-12-23,-2.07,1045.91,5.82,,-2.07,,
2013-12-30,-2.07,1045.91,5.82,,-2.07,,
2014-01-06,-2.07,1045.91,5.82,,-2.07,,
2014-01-13,-2.07,1045.91,5.82,,-2.07,,
2014-01-20,-2.07,1045.91,5.82,,-2.07,,
2014-01-27,-2.07,1045.91,5.82,,-2.07,,
2014-02-03,-2.07,1045.91,5.82,,-2.07,,
2014-02-10,-2.07,1045.91,5.82,,-2.07,,
2014-02-17,-2.07,1045.91,5.82,,-2.07,,
2014-02-24,-2.07,1045.91,5.82,,-2.07,,
2014-03-03,-2.07,1045.91,5.82,,-2.07,,
2014-03-10,-2.07,1045.91,5.82,,-2.07,,
2014-03-17,-2.07,1045.91,5.82,,-2.07,,
2014-03-24,-2.07,1045.91,5.82,,-2.07,,
2014-03-31,-2.07,1045.91,5.82,,-2.07,,
2014-04-07,-2.07,1045.91,5.82,,-2.07,,
2014-04-14,-2.07,1045.91,5.82,,-2.07,,
2014-04-21,-2.07,1045.91,5.82,,-2.07,,
2014-04-28,-2.07,1045.91,5.82,,-2.07,,
2014-05-05,-2.07,1045.91,5.82,,-2.07,,
2014-05-12,-2.07,1045.91,5.82,,-2.07,,
2014-05-19,-2.07,1045.91,5.82,,-2.07,,
2014-05-26,-2.07,1045.91,5.82,,-2.07,,
2014-06-02,-2.07,1045.91,5.82,,-2.07,,
2014-06-09,-2.07,1045.91,5.82,,-2.07,,
2014-06-16,-2.07,1045.91,5.82,,-2.07,,
2014-06-23,-2.07,1045.91,5.82,,-2.07,,
2014-06-30,-2.07,1045.91,5.82,,-2.07,,
2014-07-07,-2.07,1045.91,5.82,,-2.07,,
2014-07-14,-2.07,1045.91,5.82,,-2.07,,
2014-07-21,-2.07,1045.91,5.82,,-2.07,,
2014-07-28,-2.07,1045.91,5.82,,-2.07,,
2014-08-04,-2.07,1045.91,5.82,,-2.07,,
2014-08-11,-2.07,1045.91,5.82,,-2.07,,
2014-08-18,-2.07,1045.91,5.82,,-2.07,,
2014-08-25,-2.07,1045.91,5.82,,-2.07,,
2014-09-01,-2.07,1045.91,5.82,,-2.07,,
2014-09-08,-2.07,1045.91,5.82,,-2.07,,
2014-09-15,-2.07,1045.91,5.82,,-2.07,,
2014-09-22,-2.07,1045.91,5.82,,-2.07,,
2014-09-29,-2.07,1045.91,5.82,,-2.07,,
2014-10-06,-2.07,1045.91,5.82,,-2.07,,
2014-10-13,-2.07,1045.91,5.82,,-2.07,,
2014-10-20,-2.07,1045.91,5.82,,-2.07,,
2014-10-27,-2.07,1045.91,5.82,,-2.07,,
2014-11-03,-2.07,1045.91,5.82,,-2.07,,
2014-11-10,-2.07,1045.91,5.82,,-2.07,,
2014-11-17,-2.07,1045.91,5.82,,-2.07,,
2014-11-24,-2.07,1045.91,5.82,,-2.07,,
2014-12-01,-2.07,1045.91,5.82,,-2.07,,
2014-12-08,-2.07,1045.91,5.82,,-2.07,,
2014-12-15,-2.07,1045.91,5.82,,-2.07,,
2014-12-22,-2.07,1045.91,5.82,,-2.07,,
2014-12-29,-2.07,1045.91,5.82,,-2.07,,
2015-01-05,-2.07,1045.91,5.82,,-2.07,,
2015-01-12,-2.07,1045.91,5.82,,-2.07,,
2015-01-19,-2.07,1045.91,5.82,,-2.07,,
2015-01-26,-2.07,1045.91,5.82,,-2.07,,
2015-02-02,-2.07,1045.91,5.82,,-2.07,,
2015-02-09,-2.07,1045.91,5.82,,-2.07,,
2015-02-16,-2.07,1045.91,5.82,,-2.07,,
2015-02-23,-2.07,1045.91,5.82,,-2.07,,
2015-03-02,-2.07,1045.91,5.82,,-2.07,,
2015-03-09,-2.07,1045.91,5.82,,-2.07,,
2015-03-16,-2.07,1045.91,5.82,,-2.07,,
2015-03-23,-2.07,1045.91,5.82,,-2.07,,
2015-03-30,-2.07,1045.91,5.82,,-2.07,,
2015-04-06,-2.07,1045.91,5.82,,-2.07,,
2015-04-13,-2.07,1045.91,5.82,,-2.07,,
2015-04-20,-2.07,1045.91,5.82,,-2.07,,
2015-04-27,-2.07,1045.91,5.82,,-2.07,,
2015-05-04,-2.07,1045.91,5.82,,-2.07,,
2015-05-11,-2.07,1045.91,5.82,,-2.07,,
2015-05-18,-2.07,1045.91,5.82,,-2.07,,
2015-05-25,-2.07,1045.91,5.82,,-2.07,,
2015-06-01,-2.07,1045.91,5.82,,-2.07,,
2015-06-08,-2.07,1045.91,5.82,,-2.07,,
2015-06-15,-2.07,1045.91,5.82,,-2.07,,
2015-06-22,-2.07,1045.91,5.82,,-2.07,,
2015-06-29,-2.07,1045.91,5.82,,-2.07,,
2015-07-06,-2.07,1045.91,5.82,,-2.07,,
2015-07-13,-2.07,1045.91,5.82,,-2.07,,
2015-07-20,-2.07,1045.91,5.82,,-2.07,,
2015-07-27,-2.07,1045.91,5.82,,-2.07,,
2015-08-03,-2.07,1045.91,5.82,,-2.07,,
2015-08-10,-2.07,1045.91,5.82,,-2.07,,
2015-08-17,-2.07,1045.91,5.82,,-2.07,,
2015-08-24,-2.07,1045.91,5.82,,-2.07,,
2015-08-31,-2.07,1045.91,5.82,,-2.07,,
2015-09-07,-2.07,1045.91,5.82,,-2.07,,
2015-09-14,-2.07,1045.91,5.82,,-2.07,,
2015-09-21,-2.07,1045.91,5.82,,-2.07,,
2015-09-28,-2.07,1045.91,5.82,,-2.07,,
2015-10-05,-2.07,1045.91,5.82,,-2.07,,
2015-10-12,-2.07,1045.91,5.82,,-2.07,,
2015-10-19,-2.07,1045.91,5.82,,-2.07,,
2015-10-26,-2.07,1045.91,5.82,,-2.07,,
2015-11-02,-2.07,1045.91,5.82,,-2.07,,
2015-11-09,-2.07,1045.91,5.82,,-2.07,,
2015-11-16,-2.07,1045.91,5.82,,-2.07,,
2015-11-23,-2.07,1045.91,5.82,,-2.07,,
2015-11-30,-2.07,1045.91,5.82,,-2.07,,
2015-12-07,-2.07,1045.91,5.82,,-2.07,,
2015-12-14,-2.07,1045.91,5.82,,-2.07,,
2015-12-21,-2.07,1045.91,5.82,,-2.07,,
2015-12-28,-2.07,1045.91,5.82,,-2.07,,
2016-01-04,-2.07,1045.91,5.82,,-2.07,,
2016-01-11,-2.07,1045.91,5.82,,-2.07,,
2016-01-18,-2.07,1045.91,5.82,,-2.07,,
2016-01-25,-2.07,1045.91,5.82,,-2.07,,
2016-02-01,-2.07,1045.91,5.82,,-2.07,,
2016-02-08,-2.07,1045.91,5.82,,-2.07,,
2016-02-15,-2.07,1045.91,5.82,,-2.07,,
2016-02-22,-2.07,1045.91,5.82,,-2.07,,
2016-02-29,-2.07,1045.91,5.82,,-2.07,,
2016-03-07,-2.07,1045.91,5.82,,-2.07,,
2016-03-14,-2.07,1045.91,5.82,,-2.07,,
2016-03-21,-2.07,1045.91,5.82,,-2.07,,
2016-03-28,-2.07,1045.91,5.82,,-2.07,,
2016-04-04,-2.07,1045.91,5.82,,-2.07,,
2016-04-11,-2.07,1045.91,5.82,,-2.07,,
